utc_timestamp,cet_cest_timestamp,DE_KN_industrial1_grid_import,DE_KN_industrial1_pv_1,DE_KN_industrial1_pv_2,DE_KN_industrial2_grid_import,DE_KN_industrial2_pv,DE_KN_industrial2_storage_charge,DE_KN_industrial2_storage_decharge,DE_KN_industrial3_area_offices,DE_KN_industrial3_area_room_1,DE_KN_industrial3_area_room_2,DE_KN_industrial3_area_room_3,DE_KN_industrial3_area_room_4,DE_KN_industrial3_compressor,DE_KN_industrial3_cooling_aggregate,DE_KN_industrial3_cooling_pumps,DE_KN_industrial3_dishwasher,DE_KN_industrial3_ev,DE_KN_industrial3_grid_import,DE_KN_industrial3_machine_1,DE_KN_industrial3_machine_2,DE_KN_industrial3_machine_3,DE_KN_industrial3_machine_4,DE_KN_industrial3_machine_5,DE_KN_industrial3_pv_facade,DE_KN_industrial3_pv_roof,DE_KN_industrial3_refrigerator,DE_KN_industrial3_ventilation,DE_KN_public1_grid_import,DE_KN_public2_grid_import,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine,DE_KN_residential2_circulation_pump,DE_KN_residential2_dishwasher,DE_KN_residential2_freezer,DE_KN_residential2_grid_import,DE_KN_residential2_washing_machine,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_grid_export,DE_KN_residential3_grid_import,DE_KN_residential3_pv,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_heat_pump,DE_KN_residential4_pv,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine,DE_KN_residential5_dishwasher,DE_KN_residential5_grid_import,DE_KN_residential5_refrigerator,DE_KN_residential5_washing_machine,DE_KN_residential6_circulation_pump,DE_KN_residential6_dishwasher,DE_KN_residential6_freezer,DE_KN_residential6_grid_export,DE_KN_residential6_grid_import,DE_KN_residential6_pv,DE_KN_residential6_washing_machine,interpolated
2016-01-01T00:00:00Z,2016-01-01T01:00:00+0100,17765.754,356.090,238.135,,1501.470,,,2426.069,779.434,3955.801,734.738,5115.479,6343.661,711.549,22491.699,113.945,,,5234.136,17291.538,29037.608,111.007,755.557,599.470,880.123,51.355,22546.743,,,100.627,78.109,2912.530,2207.430,6404.501,93.963,233.868,148.863,89.185,1460.778,80.215,530.031,545.100,213.011,,,,164.284,665.333,24.260,218.848,35.938,749.528,1154.099,787.879,1156.615,29.289,17.069,47.057,500.290,59.444,43.247,77.952,10.579,26.562,,1038.180,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T00:15:00Z,2016-01-01T01:15:00+0100,17769.500,356.090,238.135,,1501.470,,,2426.207,779.474,3956.142,734.746,5115.479,6344.247,711.619,22494.261,113.945,,,5234.136,17292.054,29039.983,111.007,755.644,599.470,880.123,51.355,22548.962,,,100.627,78.126,2912.635,2207.430,6404.501,93.963,233.877,148.863,89.188,1460.807,80.215,530.047,545.101,213.011,,,,164.295,665.333,24.260,218.848,35.945,749.528,1154.481,788.199,1156.615,29.289,17.069,47.057,500.435,59.459,43.247,77.971,10.579,26.571,,1038.240,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T00:30:00Z,2016-01-01T01:30:00+0100,17773.754,356.090,238.135,,1501.470,,,2426.357,779.514,3956.475,734.748,5115.479,6344.442,711.650,22496.870,113.945,,,5234.136,17292.617,29042.358,111.007,755.726,599.470,880.123,51.355,22551.212,,,100.627,78.126,2912.704,2207.432,6404.501,93.963,233.902,148.863,89.188,1460.852,80.215,530.064,545.101,213.011,,,,164.295,665.333,24.260,218.848,35.945,749.528,1154.591,788.219,1156.615,29.289,17.069,47.057,500.585,59.472,43.247,77.992,10.579,26.576,,1038.300,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T00:45:00Z,2016-01-01T01:45:00+0100,17775.000,356.090,238.135,,1501.470,,,2426.487,779.554,3956.812,734.748,5115.479,6345.067,711.682,22499.433,113.945,,,5234.136,17293.163,29044.733,111.007,755.807,599.470,880.123,51.355,22553.462,,,100.627,78.144,2912.808,2207.442,6404.501,93.963,233.911,148.863,89.191,1460.897,80.215,530.080,545.102,213.011,,,,164.295,665.333,24.260,218.848,35.949,749.528,1154.986,788.487,1156.615,29.289,17.069,47.057,500.760,59.495,43.247,78.009,10.579,26.576,,1038.357,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T01:00:00Z,2016-01-01T02:00:00+0100,17776.500,356.090,238.135,,1501.470,,,2426.617,779.594,3957.162,734.758,5115.479,6345.598,711.760,22502.011,113.945,,,5234.136,17293.726,29047.140,111.007,755.888,599.470,880.123,51.355,22555.618,,,100.627,78.144,2912.895,2207.729,6404.501,93.963,233.933,148.863,89.199,1460.957,80.216,530.096,545.103,213.011,,,,164.295,665.333,24.260,218.848,35.958,749.528,1155.124,788.537,1156.615,29.304,17.069,47.057,500.935,59.508,43.247,78.017,10.579,26.590,,1038.402,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T01:15:00Z,2016-01-01T02:15:00+0100,17779.000,356.090,238.135,,1501.470,,,2426.760,779.644,3957.494,734.758,5115.479,6345.856,711.775,22504.574,113.945,,,5234.136,17294.242,29049.608,111.007,755.976,599.470,880.123,51.355,22557.868,,,100.627,78.159,2912.988,2207.729,6404.501,93.963,233.944,148.863,89.200,1461.028,80.216,530.112,545.103,213.011,,,,164.295,665.333,24.260,218.848,35.958,749.528,1155.301,788.587,1156.615,29.319,17.069,47.057,501.095,59.509,43.247,78.025,10.579,26.590,,1038.470,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T01:30:00Z,2016-01-01T02:30:00+0100,17782.250,356.090,238.135,,1501.470,,,2426.917,779.684,3957.832,734.765,5115.479,6346.457,711.838,22507.183,113.945,,,5234.136,17294.788,29051.983,111.007,756.054,599.470,880.123,51.355,22560.087,,,100.627,78.163,2913.065,2207.729,6404.501,93.963,233.954,148.863,89.200,1461.067,80.216,530.133,545.104,213.011,,,,164.297,665.333,24.260,218.848,35.959,749.528,1155.684,788.876,1156.615,29.333,17.069,47.057,501.210,59.509,43.247,78.032,10.579,26.597,,1038.530,671.511,8.777,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential5_dishwasher | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential6_circulation_pump
2016-01-01T01:45:00Z,2016-01-01T02:45:00+0100,17783.758,356.090,238.135,,1501.470,,,2427.077,779.724,3958.172,734.768,5115.479,6346.965,711.885,22509.745,113.945,,,5234.136,17295.288,29054.358,111.007,756.137,599.470,880.123,51.355,22562.337,,,100.627,78.171,2913.167,2207.879,6404.501,93.963,233.963,148.863,89.209,1461.092,80.216,530.150,545.105,213.011,,,,164.309,665.333,24.260,218.848,35.971,749.528,1155.811,788.897,1156.615,29.337,17.069,47.057,501.320,59.509,43.247,78.039,10.579,26.604,,1038.592,671.511,8.777,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher
2016-01-01T02:00:00Z,2016-01-01T03:00:00+0100,17785.000,356.090,238.135,,1501.470,,,2427.237,779.764,3958.504,734.768,5115.479,6347.270,711.932,22512.324,113.945,,,5234.136,17295.851,29056.733,111.007,756.218,599.470,880.123,51.355,22564.493,,,100.627,78.180,2913.267,2208.031,6404.501,93.963,233.985,148.863,89.211,1461.122,80.216,530.167,545.105,213.011,,,,164.321,665.333,24.260,218.848,35.972,749.528,1156.191,789.194,1156.615,29.337,17.069,47.057,501.440,59.519,43.247,78.046,10.579,26.604,,1038.660,671.511,8.777,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher
2016-01-01T02:15:00Z,2016-01-01T03:15:00+0100,17786.254,356.090,238.135,,1501.470,,,2427.404,779.804,3958.851,734.778,5115.479,6347.887,711.963,22514.886,113.945,,,5234.136,17296.413,29059.140,111.007,756.304,599.470,880.123,51.355,22566.712,,,100.627,78.183,2913.367,2208.459,6404.501,93.963,233.995,148.863,89.211,1461.152,80.216,530.183,545.106,213.011,,,,164.332,665.333,24.260,218.848,35.972,749.528,1156.301,789.209,1156.615,29.337,17.069,47.057,501.565,59.535,43.247,78.052,10.579,26.618,,1038.720,671.511,8.777,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential6_circulation_pump
2016-01-01T02:30:00Z,2016-01-01T03:30:00+0100,17787.500,356.090,238.135,,1501.470,,,2427.557,779.844,3959.184,734.778,5115.479,6348.145,711.994,22517.449,113.945,,,5234.136,17296.976,29061.608,111.007,756.387,599.470,880.123,51.355,22568.962,,,100.627,78.198,2913.457,2208.469,6404.501,93.963,234.005,148.863,89.215,1461.172,80.216,530.200,545.106,213.011,,,,164.339,665.333,24.260,218.848,35.984,749.528,1156.549,789.371,1156.615,29.337,17.069,47.057,501.685,59.552,43.247,78.060,10.579,26.618,,1038.782,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T02:45:00Z,2016-01-01T03:45:00+0100,17789.004,356.090,238.135,,1501.470,,,2427.707,779.886,3959.521,734.785,5115.479,6348.700,712.080,22520.011,113.945,,,5234.136,17297.476,29063.983,111.007,756.465,599.470,880.123,51.355,22571.212,,,100.627,78.199,2913.548,2208.701,6404.501,93.963,234.027,148.863,89.221,1461.202,80.216,530.216,545.107,213.011,,,,164.339,665.333,24.260,218.848,35.984,749.528,1156.799,789.549,1156.615,29.337,17.069,47.057,501.835,59.566,43.247,78.067,10.579,26.622,,1038.840,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T03:00:00Z,2016-01-01T04:00:00+0100,17790.750,356.090,238.135,,1501.470,,,2427.867,779.934,3959.863,734.788,5115.479,6349.325,712.088,22522.620,113.945,,,5234.136,17298.038,29066.358,111.007,756.549,599.470,880.123,51.355,22573.368,,,100.627,78.216,2913.655,2208.879,6404.501,93.963,234.037,148.863,89.221,1461.228,80.216,530.232,545.107,213.011,,,,164.340,665.333,24.260,218.848,35.985,749.528,1156.894,789.569,1156.615,29.337,17.069,47.057,501.990,59.579,43.247,78.074,10.579,26.633,,1038.887,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T03:15:00Z,2016-01-01T04:15:00+0100,17792.758,356.090,238.135,,1501.470,,,2428.017,779.974,3960.211,734.798,5115.479,6349.504,712.182,22525.183,113.945,,,5234.136,17298.554,29068.733,111.007,756.637,599.470,880.123,51.355,22575.618,,,100.627,78.216,2913.738,2208.879,6404.501,93.963,234.047,148.864,89.222,1461.253,80.216,530.249,545.108,213.011,,,,164.340,665.333,24.260,218.848,35.997,749.528,1157.269,789.869,1156.615,29.337,17.069,47.057,502.110,59.586,43.247,78.081,10.579,26.633,,1038.930,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv
2016-01-01T03:30:00Z,2016-01-01T04:30:00+0100,17794.750,356.090,238.135,,1501.470,,,2428.167,780.014,3960.551,734.805,5115.479,6350.106,712.213,22527.761,113.945,,,5234.136,17299.101,29071.140,111.007,756.715,599.470,880.123,51.355,22577.837,,,100.627,78.234,2913.854,2209.059,6404.501,93.963,234.069,148.864,89.232,1461.288,80.216,530.267,545.108,213.011,,,,164.340,665.333,24.260,218.848,35.998,749.528,1157.329,789.889,1156.615,29.337,17.069,47.057,502.200,59.600,43.247,78.088,10.579,26.644,,1038.980,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T03:45:00Z,2016-01-01T04:45:00+0100,17796.754,356.090,238.135,,1501.470,,,2428.327,780.054,3960.902,734.808,5115.479,6350.731,712.244,22530.370,113.945,,,5234.136,17299.663,29073.608,111.007,756.796,599.470,880.123,51.355,22580.087,,,100.627,78.234,2913.937,2209.191,6404.501,93.963,234.120,148.864,89.232,1461.372,80.216,530.284,545.109,213.011,,,,164.345,665.333,24.260,218.848,35.998,749.528,1157.619,790.112,1156.615,29.337,17.069,47.057,502.265,59.606,43.247,78.095,10.579,26.647,,1039.019,671.511,8.777,DE_KN_residential6_circulation_pump | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential5_dishwasher
2016-01-01T04:00:00Z,2016-01-01T05:00:00+0100,17799.008,356.090,238.135,,1501.470,,,2428.515,780.094,3961.242,734.808,5115.479,6350.942,712.275,22532.933,113.945,,,5234.136,17300.163,29075.983,111.007,756.878,599.470,880.123,51.355,22582.243,,,100.627,78.247,2914.080,2210.043,6404.501,93.963,234.148,148.864,89.232,1461.447,80.216,530.304,545.109,213.011,,,,164.357,665.333,24.260,218.848,36.008,749.528,1157.761,790.219,1156.615,29.352,17.069,47.057,502.325,59.606,43.247,78.102,10.579,26.648,,1039.070,671.511,8.777,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher | DE_KN_residential6_grid_import | DE_KN_residential6_pv | DE_KN_residential6_circulation_pump
2016-01-01T04:15:00Z,2016-01-01T05:15:00+0100,17800.250,356.090,238.135,,1501.470,,,2428.694,780.136,3961.584,734.818,5115.479,6351.567,712.338,22535.511,113.945,,,5234.136,17300.726,29078.358,111.007,756.965,599.470,880.123,51.355,22584.493,,,100.628,78.252,2914.177,2210.284,6404.501,93.963,234.164,148.864,89.241,1461.493,80.216,530.321,545.110,213.011,,,,164.368,665.333,24.260,218.848,36.011,749.528,1157.931,790.306,1156.615,29.367,17.069,47.058,502.385,59.606,43.247,78.109,10.579,26.662,,1039.120,671.511,8.778,DE_KN_residential3_washing_machine | DE_KN_residential3_dishwasher
